"","Province.State","Country.Region","Lat","Long","continent","day","month","year","date","deaths"
"7749","","Czechia",49.8175,15.473,"EEA",4,2,2020,2020-02-04,0
"7750","","Czechia",49.8175,15.473,"EEA",5,2,2020,2020-02-05,0
"7751","","Czechia",49.8175,15.473,"EEA",6,2,2020,2020-02-06,0
"7752","","Czechia",49.8175,15.473,"EEA",7,2,2020,2020-02-07,0
"7753","","Czechia",49.8175,15.473,"EEA",8,2,2020,2020-02-08,0
"7754","","Czechia",49.8175,15.473,"EEA",9,2,2020,2020-02-09,0
"7755","","Czechia",49.8175,15.473,"EEA",10,2,2020,2020-02-10,0
"7756","","Czechia",49.8175,15.473,"EEA",11,2,2020,2020-02-11,0
"7757","","Czechia",49.8175,15.473,"EEA",12,2,2020,2020-02-12,0
"7758","","Czechia",49.8175,15.473,"EEA",13,2,2020,2020-02-13,0
"7759","","Czechia",49.8175,15.473,"EEA",14,2,2020,2020-02-14,0
"7760","","Czechia",49.8175,15.473,"EEA",15,2,2020,2020-02-15,0
"7761","","Czechia",49.8175,15.473,"EEA",16,2,2020,2020-02-16,0
"7762","","Czechia",49.8175,15.473,"EEA",17,2,2020,2020-02-17,0
"7763","","Czechia",49.8175,15.473,"EEA",18,2,2020,2020-02-18,0
"7764","","Czechia",49.8175,15.473,"EEA",19,2,2020,2020-02-19,0
"7765","","Czechia",49.8175,15.473,"EEA",20,2,2020,2020-02-20,0
"7766","","Czechia",49.8175,15.473,"EEA",21,2,2020,2020-02-21,0
"7767","","Czechia",49.8175,15.473,"EEA",22,2,2020,2020-02-22,0
"7768","","Czechia",49.8175,15.473,"EEA",23,2,2020,2020-02-23,0
"7769","","Czechia",49.8175,15.473,"EEA",24,2,2020,2020-02-24,0
"7770","","Czechia",49.8175,15.473,"EEA",25,2,2020,2020-02-25,0
"7771","","Czechia",49.8175,15.473,"EEA",26,2,2020,2020-02-26,0
"7772","","Czechia",49.8175,15.473,"EEA",27,2,2020,2020-02-27,0
"7773","","Czechia",49.8175,15.473,"EEA",28,2,2020,2020-02-28,0
"7774","","Czechia",49.8175,15.473,"EEA",29,2,2020,2020-02-29,0
"7775","","Czechia",49.8175,15.473,"EEA",1,3,2020,2020-03-01,0
"7776","","Czechia",49.8175,15.473,"EEA",2,3,2020,2020-03-02,0
"7777","","Czechia",49.8175,15.473,"EEA",3,3,2020,2020-03-03,0
"7778","","Czechia",49.8175,15.473,"EEA",4,3,2020,2020-03-04,0
"7779","","Czechia",49.8175,15.473,"EEA",5,3,2020,2020-03-05,0
"7780","","Czechia",49.8175,15.473,"EEA",6,3,2020,2020-03-06,0
"7781","","Czechia",49.8175,15.473,"EEA",7,3,2020,2020-03-07,0
"7782","","Czechia",49.8175,15.473,"EEA",8,3,2020,2020-03-08,0
"7783","","Czechia",49.8175,15.473,"EEA",9,3,2020,2020-03-09,0
"7784","","Czechia",49.8175,15.473,"EEA",10,3,2020,2020-03-10,0
"7785","","Czechia",49.8175,15.473,"EEA",11,3,2020,2020-03-11,0
"7786","","Czechia",49.8175,15.473,"EEA",12,3,2020,2020-03-12,0
"7787","","Czechia",49.8175,15.473,"EEA",13,3,2020,2020-03-13,0
"7788","","Czechia",49.8175,15.473,"EEA",14,3,2020,2020-03-14,0
"7789","","Czechia",49.8175,15.473,"EEA",15,3,2020,2020-03-15,0
"7790","","Czechia",49.8175,15.473,"EEA",16,3,2020,2020-03-16,0
"7791","","Czechia",49.8175,15.473,"EEA",17,3,2020,2020-03-17,0
"7792","","Czechia",49.8175,15.473,"EEA",18,3,2020,2020-03-18,0
"7793","","Czechia",49.8175,15.473,"EEA",19,3,2020,2020-03-19,0
"7794","","Czechia",49.8175,15.473,"EEA",20,3,2020,2020-03-20,0
"7795","","Czechia",49.8175,15.473,"EEA",21,3,2020,2020-03-21,0
"7796","","Czechia",49.8175,15.473,"EEA",22,3,2020,2020-03-22,1
"7797","","Czechia",49.8175,15.473,"EEA",23,3,2020,2020-03-23,1
"7798","","Czechia",49.8175,15.473,"EEA",24,3,2020,2020-03-24,3
"7799","","Czechia",49.8175,15.473,"EEA",25,3,2020,2020-03-25,6
"7800","","Czechia",49.8175,15.473,"EEA",26,3,2020,2020-03-26,9
"7801","","Czechia",49.8175,15.473,"EEA",27,3,2020,2020-03-27,9
"7802","","Czechia",49.8175,15.473,"EEA",28,3,2020,2020-03-28,11
"7803","","Czechia",49.8175,15.473,"EEA",29,3,2020,2020-03-29,16
"7804","","Czechia",49.8175,15.473,"EEA",30,3,2020,2020-03-30,23
"7805","","Czechia",49.8175,15.473,"EEA",31,3,2020,2020-03-31,31
"7806","","Czechia",49.8175,15.473,"EEA",1,4,2020,2020-04-01,39
"7807","","Czechia",49.8175,15.473,"EEA",2,4,2020,2020-04-02,44
"7808","","Czechia",49.8175,15.473,"EEA",3,4,2020,2020-04-03,53
"7809","","Czechia",49.8175,15.473,"EEA",4,4,2020,2020-04-04,59
"7810","","Czechia",49.8175,15.473,"EEA",5,4,2020,2020-04-05,67
"7811","","Czechia",49.8175,15.473,"EEA",6,4,2020,2020-04-06,78
"7812","","Czechia",49.8175,15.473,"EEA",7,4,2020,2020-04-07,88
"7813","","Czechia",49.8175,15.473,"EEA",8,4,2020,2020-04-08,99
"7814","","Czechia",49.8175,15.473,"EEA",9,4,2020,2020-04-09,112
"7815","","Czechia",49.8175,15.473,"EEA",10,4,2020,2020-04-10,119
"7816","","Czechia",49.8175,15.473,"EEA",11,4,2020,2020-04-11,129
"7817","","Czechia",49.8175,15.473,"EEA",12,4,2020,2020-04-12,138
"7818","","Czechia",49.8175,15.473,"EEA",13,4,2020,2020-04-13,143
"7819","","Czechia",49.8175,15.473,"EEA",14,4,2020,2020-04-14,161
"7820","","Czechia",49.8175,15.473,"EEA",15,4,2020,2020-04-15,166
"7821","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",22,1,2020,2020-01-22,0
"7822","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",23,1,2020,2020-01-23,0
"7823","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",24,1,2020,2020-01-24,0
"7824","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",25,1,2020,2020-01-25,0
"7825","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",26,1,2020,2020-01-26,0
"7826","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",27,1,2020,2020-01-27,0
"7827","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",28,1,2020,2020-01-28,0
"7828","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",29,1,2020,2020-01-29,0
"7829","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",30,1,2020,2020-01-30,0
"7830","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",31,1,2020,2020-01-31,0
"7831","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",1,2,2020,2020-02-01,0
"7832","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",2,2,2020,2020-02-02,0
"7833","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",3,2,2020,2020-02-03,0
"7834","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",4,2,2020,2020-02-04,0
"7835","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",5,2,2020,2020-02-05,0
"7836","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",6,2,2020,2020-02-06,0
"7837","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",7,2,2020,2020-02-07,0
"7838","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",8,2,2020,2020-02-08,0
"7839","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",9,2,2020,2020-02-09,0
"7840","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",10,2,2020,2020-02-10,0
"7841","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",11,2,2020,2020-02-11,0
"7842","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",12,2,2020,2020-02-12,0
"7843","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",13,2,2020,2020-02-13,0
"7844","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",14,2,2020,2020-02-14,0
"7845","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",15,2,2020,2020-02-15,0
"7846","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",16,2,2020,2020-02-16,0
"7847","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",17,2,2020,2020-02-17,0
"7848","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",18,2,2020,2020-02-18,0
"7849","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",19,2,2020,2020-02-19,0
"7850","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",20,2,2020,2020-02-20,0
"7851","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",21,2,2020,2020-02-21,0
"7852","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",22,2,2020,2020-02-22,0
"7853","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",23,2,2020,2020-02-23,0
"7854","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",24,2,2020,2020-02-24,0
"7855","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",25,2,2020,2020-02-25,0
"7856","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",26,2,2020,2020-02-26,0
"7857","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",27,2,2020,2020-02-27,0
"7858","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",28,2,2020,2020-02-28,0
"7859","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",29,2,2020,2020-02-29,0
"7860","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",1,3,2020,2020-03-01,0
"7861","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",2,3,2020,2020-03-02,0
"7862","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",3,3,2020,2020-03-03,0
"7863","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",4,3,2020,2020-03-04,0
"7864","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",5,3,2020,2020-03-05,0
"7865","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",6,3,2020,2020-03-06,0
"7866","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",7,3,2020,2020-03-07,0
"7867","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",8,3,2020,2020-03-08,0
"7868","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",9,3,2020,2020-03-09,0
"7869","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",10,3,2020,2020-03-10,0
"7870","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",11,3,2020,2020-03-11,0
"7871","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",12,3,2020,2020-03-12,0
"7872","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",13,3,2020,2020-03-13,0
"7873","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",14,3,2020,2020-03-14,0
"7874","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",15,3,2020,2020-03-15,0
"7875","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",16,3,2020,2020-03-16,0
"7876","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",17,3,2020,2020-03-17,0
"7877","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",18,3,2020,2020-03-18,0
"7878","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",19,3,2020,2020-03-19,0
"7879","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",20,3,2020,2020-03-20,0
"7880","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",21,3,2020,2020-03-21,0
"7881","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",22,3,2020,2020-03-22,0
"7882","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",23,3,2020,2020-03-23,0
"7883","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",24,3,2020,2020-03-24,0
"7884","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",25,3,2020,2020-03-25,0
"7885","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",26,3,2020,2020-03-26,0
"7886","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",27,3,2020,2020-03-27,0
"7887","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",28,3,2020,2020-03-28,0
"7888","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",29,3,2020,2020-03-29,0
"7889","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",30,3,2020,2020-03-30,0
"7890","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",31,3,2020,2020-03-31,0
"7891","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",1,4,2020,2020-04-01,0
"7892","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",2,4,2020,2020-04-02,0
"7893","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",3,4,2020,2020-04-03,0
"7894","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",4,4,2020,2020-04-04,0
"7895","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",5,4,2020,2020-04-05,0
"7896","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",6,4,2020,2020-04-06,0
"7897","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",7,4,2020,2020-04-07,0
"7898","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",8,4,2020,2020-04-08,0
"7899","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",9,4,2020,2020-04-09,0
"7900","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",10,4,2020,2020-04-10,0
"7901","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",11,4,2020,2020-04-11,0
"7902","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",12,4,2020,2020-04-12,0
"7903","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",13,4,2020,2020-04-13,0
"7904","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",14,4,2020,2020-04-14,0
"7905","Faroe Islands","Denmark",61.8926,-6.9118,"EEA",15,4,2020,2020-04-15,0
"7906","Greenland","Denmark",71.7069,-42.6043,"EEA",22,1,2020,2020-01-22,0
"7907","Greenland","Denmark",71.7069,-42.6043,"EEA",23,1,2020,2020-01-23,0
"7908","Greenland","Denmark",71.7069,-42.6043,"EEA",24,1,2020,2020-01-24,0
"7909","Greenland","Denmark",71.7069,-42.6043,"EEA",25,1,2020,2020-01-25,0
"7910","Greenland","Denmark",71.7069,-42.6043,"EEA",26,1,2020,2020-01-26,0
"7911","Greenland","Denmark",71.7069,-42.6043,"EEA",27,1,2020,2020-01-27,0
"7912","Greenland","Denmark",71.7069,-42.6043,"EEA",28,1,2020,2020-01-28,0
"7913","Greenland","Denmark",71.7069,-42.6043,"EEA",29,1,2020,2020-01-29,0
"7914","Greenland","Denmark",71.7069,-42.6043,"EEA",30,1,2020,2020-01-30,0
"7915","Greenland","Denmark",71.7069,-42.6043,"EEA",31,1,2020,2020-01-31,0
"7916","Greenland","Denmark",71.7069,-42.6043,"EEA",1,2,2020,2020-02-01,0
"7917","Greenland","Denmark",71.7069,-42.6043,"EEA",2,2,2020,2020-02-02,0
"7918","Greenland","Denmark",71.7069,-42.6043,"EEA",3,2,2020,2020-02-03,0
"7919","Greenland","Denmark",71.7069,-42.6043,"EEA",4,2,2020,2020-02-04,0
"7920","Greenland","Denmark",71.7069,-42.6043,"EEA",5,2,2020,2020-02-05,0
"7921","Greenland","Denmark",71.7069,-42.6043,"EEA",6,2,2020,2020-02-06,0
"7922","Greenland","Denmark",71.7069,-42.6043,"EEA",7,2,2020,2020-02-07,0
"7923","Greenland","Denmark",71.7069,-42.6043,"EEA",8,2,2020,2020-02-08,0
"7924","Greenland","Denmark",71.7069,-42.6043,"EEA",9,2,2020,2020-02-09,0
"7925","Greenland","Denmark",71.7069,-42.6043,"EEA",10,2,2020,2020-02-10,0
"7926","Greenland","Denmark",71.7069,-42.6043,"EEA",11,2,2020,2020-02-11,0
"7927","Greenland","Denmark",71.7069,-42.6043,"EEA",12,2,2020,2020-02-12,0
"7928","Greenland","Denmark",71.7069,-42.6043,"EEA",13,2,2020,2020-02-13,0
"7929","Greenland","Denmark",71.7069,-42.6043,"EEA",14,2,2020,2020-02-14,0
"7930","Greenland","Denmark",71.7069,-42.6043,"EEA",15,2,2020,2020-02-15,0
"7931","Greenland","Denmark",71.7069,-42.6043,"EEA",16,2,2020,2020-02-16,0
"7932","Greenland","Denmark",71.7069,-42.6043,"EEA",17,2,2020,2020-02-17,0
"7933","Greenland","Denmark",71.7069,-42.6043,"EEA",18,2,2020,2020-02-18,0
"7934","Greenland","Denmark",71.7069,-42.6043,"EEA",19,2,2020,2020-02-19,0
"7935","Greenland","Denmark",71.7069,-42.6043,"EEA",20,2,2020,2020-02-20,0
"7936","Greenland","Denmark",71.7069,-42.6043,"EEA",21,2,2020,2020-02-21,0
"7937","Greenland","Denmark",71.7069,-42.6043,"EEA",22,2,2020,2020-02-22,0
"7938","Greenland","Denmark",71.7069,-42.6043,"EEA",23,2,2020,2020-02-23,0
"7939","Greenland","Denmark",71.7069,-42.6043,"EEA",24,2,2020,2020-02-24,0
"7940","Greenland","Denmark",71.7069,-42.6043,"EEA",25,2,2020,2020-02-25,0
"7941","Greenland","Denmark",71.7069,-42.6043,"EEA",26,2,2020,2020-02-26,0
"7942","Greenland","Denmark",71.7069,-42.6043,"EEA",27,2,2020,2020-02-27,0
"7943","Greenland","Denmark",71.7069,-42.6043,"EEA",28,2,2020,2020-02-28,0
"7944","Greenland","Denmark",71.7069,-42.6043,"EEA",29,2,2020,2020-02-29,0
"7945","Greenland","Denmark",71.7069,-42.6043,"EEA",1,3,2020,2020-03-01,0
"7946","Greenland","Denmark",71.7069,-42.6043,"EEA",2,3,2020,2020-03-02,0
"7947","Greenland","Denmark",71.7069,-42.6043,"EEA",3,3,2020,2020-03-03,0
"7948","Greenland","Denmark",71.7069,-42.6043,"EEA",4,3,2020,2020-03-04,0
"7949","Greenland","Denmark",71.7069,-42.6043,"EEA",5,3,2020,2020-03-05,0
"7950","Greenland","Denmark",71.7069,-42.6043,"EEA",6,3,2020,2020-03-06,0
"7951","Greenland","Denmark",71.7069,-42.6043,"EEA",7,3,2020,2020-03-07,0
"7952","Greenland","Denmark",71.7069,-42.6043,"EEA",8,3,2020,2020-03-08,0
"7953","Greenland","Denmark",71.7069,-42.6043,"EEA",9,3,2020,2020-03-09,0
"7954","Greenland","Denmark",71.7069,-42.6043,"EEA",10,3,2020,2020-03-10,0
"7955","Greenland","Denmark",71.7069,-42.6043,"EEA",11,3,2020,2020-03-11,0
"7956","Greenland","Denmark",71.7069,-42.6043,"EEA",12,3,2020,2020-03-12,0
"7957","Greenland","Denmark",71.7069,-42.6043,"EEA",13,3,2020,2020-03-13,0
"7958","Greenland","Denmark",71.7069,-42.6043,"EEA",14,3,2020,2020-03-14,0
"7959","Greenland","Denmark",71.7069,-42.6043,"EEA",15,3,2020,2020-03-15,0
"7960","Greenland","Denmark",71.7069,-42.6043,"EEA",16,3,2020,2020-03-16,0
"7961","Greenland","Denmark",71.7069,-42.6043,"EEA",17,3,2020,2020-03-17,0
"7962","Greenland","Denmark",71.7069,-42.6043,"EEA",18,3,2020,2020-03-18,0
"7963","Greenland","Denmark",71.7069,-42.6043,"EEA",19,3,2020,2020-03-19,0
"7964","Greenland","Denmark",71.7069,-42.6043,"EEA",20,3,2020,2020-03-20,0
"7965","Greenland","Denmark",71.7069,-42.6043,"EEA",21,3,2020,2020-03-21,0
"7966","Greenland","Denmark",71.7069,-42.6043,"EEA",22,3,2020,2020-03-22,0
"7967","Greenland","Denmark",71.7069,-42.6043,"EEA",23,3,2020,2020-03-23,0
"7968","Greenland","Denmark",71.7069,-42.6043,"EEA",24,3,2020,2020-03-24,0
"7969","Greenland","Denmark",71.7069,-42.6043,"EEA",25,3,2020,2020-03-25,0
"7970","Greenland","Denmark",71.7069,-42.6043,"EEA",26,3,2020,2020-03-26,0
"7971","Greenland","Denmark",71.7069,-42.6043,"EEA",27,3,2020,2020-03-27,0
"7972","Greenland","Denmark",71.7069,-42.6043,"EEA",28,3,2020,2020-03-28,0
"7973","Greenland","Denmark",71.7069,-42.6043,"EEA",29,3,2020,2020-03-29,0
"7974","Greenland","Denmark",71.7069,-42.6043,"EEA",30,3,2020,2020-03-30,0
"7975","Greenland","Denmark",71.7069,-42.6043,"EEA",31,3,2020,2020-03-31,0
"7976","Greenland","Denmark",71.7069,-42.6043,"EEA",1,4,2020,2020-04-01,0
"7977","Greenland","Denmark",71.7069,-42.6043,"EEA",2,4,2020,2020-04-02,0
"7978","Greenland","Denmark",71.7069,-42.6043,"EEA",3,4,2020,2020-04-03,0
"7979","Greenland","Denmark",71.7069,-42.6043,"EEA",4,4,2020,2020-04-04,0
"7980","Greenland","Denmark",71.7069,-42.6043,"EEA",5,4,2020,2020-04-05,0
"7981","Greenland","Denmark",71.7069,-42.6043,"EEA",6,4,2020,2020-04-06,0
"7982","Greenland","Denmark",71.7069,-42.6043,"EEA",7,4,2020,2020-04-07,0
"7983","Greenland","Denmark",71.7069,-42.6043,"EEA",8,4,2020,2020-04-08,0
"7984","Greenland","Denmark",71.7069,-42.6043,"EEA",9,4,2020,2020-04-09,0
"7985","Greenland","Denmark",71.7069,-42.6043,"EEA",10,4,2020,2020-04-10,0
"7986","Greenland","Denmark",71.7069,-42.6043,"EEA",11,4,2020,2020-04-11,0
"7987","Greenland","Denmark",71.7069,-42.6043,"EEA",12,4,2020,2020-04-12,0
"7988","Greenland","Denmark",71.7069,-42.6043,"EEA",13,4,2020,2020-04-13,0
"7989","Greenland","Denmark",71.7069,-42.6043,"EEA",14,4,2020,2020-04-14,0
"7990","Greenland","Denmark",71.7069,-42.6043,"EEA",15,4,2020,2020-04-15,0
"7991","","Denmark",56.2639,9.5018,"EEA",22,1,2020,2020-01-22,0
"7992","","Denmark",56.2639,9.5018,"EEA",23,1,2020,2020-01-23,0
"7993","","Denmark",56.2639,9.5018,"EEA",24,1,2020,2020-01-24,0
"7994","","Denmark",56.2639,9.5018,"EEA",25,1,2020,2020-01-25,0
"7995","","Denmark",56.2639,9.5018,"EEA",26,1,2020,2020-01-26,0
"7996","","Denmark",56.2639,9.5018,"EEA",27,1,2020,2020-01-27,0
"7997","","Denmark",56.2639,9.5018,"EEA",28,1,2020,2020-01-28,0
"7998","","Denmark",56.2639,9.5018,"EEA",29,1,2020,2020-01-29,0
"7999","","Denmark",56.2639,9.5018,"EEA",30,1,2020,2020-01-30,0
"8000","","Denmark",56.2639,9.5018,"EEA",31,1,2020,2020-01-31,0
"8001","","Denmark",56.2639,9.5018,"EEA",1,2,2020,2020-02-01,0
"8002","","Denmark",56.2639,9.5018,"EEA",2,2,2020,2020-02-02,0
"8003","","Denmark",56.2639,9.5018,"EEA",3,2,2020,2020-02-03,0
"8004","","Denmark",56.2639,9.5018,"EEA",4,2,2020,2020-02-04,0
"8005","","Denmark",56.2639,9.5018,"EEA",5,2,2020,2020-02-05,0
"8006","","Denmark",56.2639,9.5018,"EEA",6,2,2020,2020-02-06,0
"8007","","Denmark",56.2639,9.5018,"EEA",7,2,2020,2020-02-07,0
"8008","","Denmark",56.2639,9.5018,"EEA",8,2,2020,2020-02-08,0
"8009","","Denmark",56.2639,9.5018,"EEA",9,2,2020,2020-02-09,0
"8010","","Denmark",56.2639,9.5018,"EEA",10,2,2020,2020-02-10,0
"8011","","Denmark",56.2639,9.5018,"EEA",11,2,2020,2020-02-11,0
"8012","","Denmark",56.2639,9.5018,"EEA",12,2,2020,2020-02-12,0
"8013","","Denmark",56.2639,9.5018,"EEA",13,2,2020,2020-02-13,0
"8014","","Denmark",56.2639,9.5018,"EEA",14,2,2020,2020-02-14,0
"8015","","Denmark",56.2639,9.5018,"EEA",15,2,2020,2020-02-15,0
"8016","","Denmark",56.2639,9.5018,"EEA",16,2,2020,2020-02-16,0
"8017","","Denmark",56.2639,9.5018,"EEA",17,2,2020,2020-02-17,0
"8018","","Denmark",56.2639,9.5018,"EEA",18,2,2020,2020-02-18,0
"8019","","Denmark",56.2639,9.5018,"EEA",19,2,2020,2020-02-19,0
"8020","","Denmark",56.2639,9.5018,"EEA",20,2,2020,2020-02-20,0
"8021","","Denmark",56.2639,9.5018,"EEA",21,2,2020,2020-02-21,0
"8022","","Denmark",56.2639,9.5018,"EEA",22,2,2020,2020-02-22,0
"8023","","Denmark",56.2639,9.5018,"EEA",23,2,2020,2020-02-23,0
"8024","","Denmark",56.2639,9.5018,"EEA",24,2,2020,2020-02-24,0
"8025","","Denmark",56.2639,9.5018,"EEA",25,2,2020,2020-02-25,0
"8026","","Denmark",56.2639,9.5018,"EEA",26,2,2020,2020-02-26,0
"8027","","Denmark",56.2639,9.5018,"EEA",27,2,2020,2020-02-27,0
"8028","","Denmark",56.2639,9.5018,"EEA",28,2,2020,2020-02-28,0
"8029","","Denmark",56.2639,9.5018,"EEA",29,2,2020,2020-02-29,0
"8030","","Denmark",56.2639,9.5018,"EEA",1,3,2020,2020-03-01,0
"8031","","Denmark",56.2639,9.5018,"EEA",2,3,2020,2020-03-02,0
"8032","","Denmark",56.2639,9.5018,"EEA",3,3,2020,2020-03-03,0
"8033","","Denmark",56.2639,9.5018,"EEA",4,3,2020,2020-03-04,0
"8034","","Denmark",56.2639,9.5018,"EEA",5,3,2020,2020-03-05,0
"8035","","Denmark",56.2639,9.5018,"EEA",6,3,2020,2020-03-06,0
"8036","","Denmark",56.2639,9.5018,"EEA",7,3,2020,2020-03-07,0
"8037","","Denmark",56.2639,9.5018,"EEA",8,3,2020,2020-03-08,0
"8038","","Denmark",56.2639,9.5018,"EEA",9,3,2020,2020-03-09,0
"8039","","Denmark",56.2639,9.5018,"EEA",10,3,2020,2020-03-10,0
"8040","","Denmark",56.2639,9.5018,"EEA",11,3,2020,2020-03-11,0
"8041","","Denmark",56.2639,9.5018,"EEA",12,3,2020,2020-03-12,0
"8042","","Denmark",56.2639,9.5018,"EEA",13,3,2020,2020-03-13,0
"8043","","Denmark",56.2639,9.5018,"EEA",14,3,2020,2020-03-14,1
"8044","","Denmark",56.2639,9.5018,"EEA",15,3,2020,2020-03-15,2
"8045","","Denmark",56.2639,9.5018,"EEA",16,3,2020,2020-03-16,3
"8046","","Denmark",56.2639,9.5018,"EEA",17,3,2020,2020-03-17,4
"8047","","Denmark",56.2639,9.5018,"EEA",18,3,2020,2020-03-18,4
"8048","","Denmark",56.2639,9.5018,"EEA",19,3,2020,2020-03-19,6
"8049","","Denmark",56.2639,9.5018,"EEA",20,3,2020,2020-03-20,9
"8050","","Denmark",56.2639,9.5018,"EEA",21,3,2020,2020-03-21,13
"8051","","Denmark",56.2639,9.5018,"EEA",22,3,2020,2020-03-22,13
"8052","","Denmark",56.2639,9.5018,"EEA",23,3,2020,2020-03-23,24
"8053","","Denmark",56.2639,9.5018,"EEA",24,3,2020,2020-03-24,32
"8054","","Denmark",56.2639,9.5018,"EEA",25,3,2020,2020-03-25,34
"8055","","Denmark",56.2639,9.5018,"EEA",26,3,2020,2020-03-26,41
"8056","","Denmark",56.2639,9.5018,"EEA",27,3,2020,2020-03-27,52
"8057","","Denmark",56.2639,9.5018,"EEA",28,3,2020,2020-03-28,65
"8058","","Denmark",56.2639,9.5018,"EEA",29,3,2020,2020-03-29,72
"8059","","Denmark",56.2639,9.5018,"EEA",30,3,2020,2020-03-30,77
"8060","","Denmark",56.2639,9.5018,"EEA",31,3,2020,2020-03-31,90
"8061","","Denmark",56.2639,9.5018,"EEA",1,4,2020,2020-04-01,104
"8062","","Denmark",56.2639,9.5018,"EEA",2,4,2020,2020-04-02,123
"8063","","Denmark",56.2639,9.5018,"EEA",3,4,2020,2020-04-03,139
